,CROPS,TYPE_OF_CROP,SOIL,SOIL_PH_LOW,SOIL_PH_HIGH,CROPDURATION_MIN,CROPDURATION_MAX,MIN_TEMP,MAX_TEMP,WATER_REQUIRED_MIN,WATER_REQUIRED_MAX,RELATIVE_HUMIDITY_MIN,RELATIVE_HUMIDITY_MAX
10256,Palak,cereals,Rich red loamy soil,4,5,220.11893,563.9378106,5,16,910.8351996,2062.792954,16,18
10257,Palak,cereals, light to heavy soils ,4,5,930.4906142,471.4194156,5,16,344.9621012,2191.055397,16,18
10258,Palak,cereals, Any Loamy,4,5,553.4789922,682.333335,5,16,1613.25751,1514.227251,16,18
10259,Palak,cereals,Well grained deep loamy moist and alluviual soil,4,5,933.4783379,300.3278907,5,16,1293.268116,1248.421406,16,18
10260,Palak,cereals,wide range of soils,4,5,953.9677539,813.1375776,5,16,363.3804753,649.268543,16,18
10261,Palak,cereals,LoamySandy,4,5,467.0078675,716.4538727,5,16,996.0120976,1533.625785,16,18
10262,Palak,cereals,Alluvia or loamy and clayey soil,4,5,70.06614224,438.7960871,5,16,1735.040895,597.0609789,16,18
10263,Palak,cereals,well-drained loamy soils,4,5,28.33323746,92.4760997,5,16,404.9804332,462.4608969,16,18
10264,Palak,cereals,Red lateritic loam,4,5,156.5252758,866.365799,5,16,1577.44199,1317.639082,16,18
10265,Palak,cereals,well-drained soil,4,5,486.8314185,530.4686708,5,16,1065.736923,1129.1515,16,18
10266,Palak,cereals,Sandy loam,4,5,712.6872587,769.7750416,5,16,1447.589803,1371.583436,16,18
10267,Palak,cereals,wide range of soils,4,5,201.5378446,91.53989431,5,16,711.0765897,1340.463128,16,18
10268,Palak,cereals,medium to heavy black soil,4,5,904.0969055,559.963292,5,16,440.3273602,1261.221979,16,18
10269,Palak,cereals,Well drained sandy loam and clayey loam soils ,4,5,424.4686886,198.174876,5,16,1593.098492,2126.71052,16,18
10270,Palak,cereals,Alluvia or loamy and clayey soil,4,5,56.90219024,72.77735389,5,16,837.1200671,2006.82659,16,18
10271,Palak,cereals,Alluvia or loamy and clayey soil,4,5,703.202213,583.5478138,5,16,395.8640503,2320.524226,16,18
10272,Palak,cereals,Well drained loamy soil,4,5,505.7869805,883.2350637,5,16,842.1832706,1054.585779,16,18
10273,Palak,cereals,Rich red loamy soil,4,5,180.6844615,634.9996538,5,16,1138.930332,1387.021553,16,18
10274,Palak,cereals,Well drained loamy soil,4,5,391.0673407,959.8532472,5,16,665.0213575,1467.518074,16,18
10275,Palak,cereals, light to heavy soils ,4,5,736.0400953,897.3965268,5,16,1252.138437,1759.365769,16,18
10276,Palak,cereals,Rich red loamy soil,4,5,678.2029118,138.5747324,5,16,1787.309008,1617.850375,16,18
10277,Palak,cereals,Red lateritic loam,4,5,592.6461965,731.1454957,5,16,1687.314461,769.9696396,16,18
10278,Palak,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,160.6177984,792.3213548,5,16,1522.6488,2314.942733,16,18
10279,Palak,cereals,LoamySandy,4,5,748.7722558,223.4392507,5,16,1306.320927,1943.861682,16,18
10280,Palak,cereals,Well drained sandy loam and clayey loam soils ,4,5,463.8952691,753.3971318,5,16,1307.783633,590.2510462,16,18
10281,Palak,cereals,Loamy,4,5,843.6709524,521.0679981,5,16,1695.595359,2120.337707,16,18
10282,Palak,cereals,Well Drained,4,5,104.8830194,289.6680101,5,16,1178.678332,2299.989333,16,18
10283,Palak,cereals,wide range of soils,4,5,391.5574844,545.2496127,5,16,1138.422249,1316.305661,16,18
10284,Palak,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,618.1027067,110.4586843,5,16,1761.552629,542.3204632,16,18
10285,Palak,cereals,well-drained sandy loams or sandy soils ,4,5,713.0360024,679.1968575,5,16,501.5069712,980.8447533,16,18
10286,Palak,cereals,well-drained soil,4,5,460.2453561,884.7631115,5,16,1682.983667,836.9122442,16,18
10287,Palak,cereals,well-drained sandy loams or sandy soils ,4,5,229.9498958,410.5640767,5,16,1339.057758,1901.891362,16,18
10288,Palak,cereals,"clay, clay loam, or sandy loam soils",4,5,610.8899643,310.4709463,5,16,1701.347468,2246.273996,16,18
10289,Palak,cereals,"red, black, sandy, loamy and shallow black soils.",4,5,329.0919934,402.4810522,5,16,1240.654502,1266.288231,16,18
10290,Palak,cereals,light or sandy loam soil,4,5,398.1167274,901.2111196,5,16,635.7652802,1867.311548,16,18
10291,Palak,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,802.1078608,641.9397458,5,16,1832.987093,1537.166697,16,18
10292,Palak,cereals,well-drained loamy soils,4,5,643.073521,159.4423404,5,16,1305.610867,552.2277116,16,18
10293,Palak,cereals,Sandy loam,4,5,566.7502273,207.6573454,5,16,1662.48525,505.9484362,16,18
10294,Palak,cereals,well-drained soil,4,5,571.9604139,884.6914754,5,16,815.7775925,1754.990266,16,18
10295,Palak,cereals,Red lateritic loam,4,5,840.6594968,837.4326832,5,16,946.9274476,1995.543101,16,18
10296,Palak,cereals,Well drained sandy loam and clayey loam soils ,4,5,897.5672232,428.3609866,5,16,891.2063213,894.6498586,16,18
10297,Palak,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,330.4321879,43.52265219,5,16,824.5593136,1367.309855,16,18
10298,Palak,cereals,Alluvia or loamy and clayey soil,4,5,34.5131029,849.9453956,5,16,796.1249669,1785.64217,16,18
10299,Palak,cereals,"Well-drained, Loamy Soil",4,5,497.3762374,629.4587167,5,16,1506.202193,1764.474456,16,18
10300,Palak,cereals,well-drained loamy soils,4,5,319.7319284,67.05894658,5,16,1715.249564,1551.215648,16,18
10301,Palak,cereals,Loamy Soil,4,5,830.8210071,825.251141,5,16,439.3392558,2340.775726,16,18
10302,Palak,cereals,"Well-drained, Loamy Soil",4,5,452.714228,228.0379109,5,16,1084.389923,1222.701585,16,18
10303,Palak,cereals,Well drained loamy soil,4,5,774.1763047,447.3953408,5,16,869.7861637,575.5429287,16,18
10304,Palak,cereals,Well drained sandy loam and clayey loam soils ,4,5,225.4230913,518.4664979,5,16,812.6870177,1050.923507,16,18
10305,Rhubarb,cereals,temperate podzols to the leached red soils of the tropics. ,4,5,141.2873841,803.050516,5,16,434.5370786,1810.463805,16,18
10306,Rhubarb,cereals,LoamySandy,4,5,404.8846626,163.8429027,5,16,1269.159194,421.1438081,16,18
10307,Rhubarb,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,643.9407557,585.8884398,5,16,1711.282109,1440.05322,16,18
10308,Rhubarb,cereals,Alluvia or loamy and clayey soil,4,5,153.4338638,747.1212936,5,16,1108.837001,1419.49177,16,18
10309,Rhubarb,cereals,Loamy soil,4,5,860.1291269,385.9604724,5,16,1145.460571,1880.411236,16,18
10310,Rhubarb,cereals,all types of friable soil,4,5,325.9040155,815.2358792,5,16,842.0705299,1190.912338,16,18
10311,Rhubarb,cereals,well-drained soil,4,5,942.1154441,756.9126141,5,16,498.3699892,609.4907451,16,18
10312,Rhubarb,cereals,well-drained loamy soils,4,5,634.2296824,758.0328577,5,16,480.3818153,2197.99047,16,18
10313,Rhubarb,cereals, well-drained sandy loams or sandy soils ,4,5,49.55878579,507.5579966,5,16,435.650219,836.4959638,16,18
10314,Rhubarb,cereals,Red sandy loam,4,5,32.8986016,811.4723845,5,16,481.2543437,942.3293256,16,18
10315,Rhubarb,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,223.3493015,95.05158851,5,16,998.4455485,832.8717066,16,18
10316,Rhubarb,cereals,Sandy loam,4,5,397.6940109,749.9866588,5,16,1692.420899,1174.065289,16,18
10317,Rhubarb,cereals,Well drained loamy soil,4,5,318.496625,191.5576007,5,16,1037.522256,994.1707244,16,18
10318,Rhubarb,cereals,Rich red loamy soil,4,5,696.0198378,728.6716464,5,16,843.9885337,968.9907396,16,18
10319,Rhubarb,cereals,Rich red loamy soil,4,5,400.7878418,859.8618497,5,16,1551.041483,1663.357048,16,18
10320,Rhubarb,cereals,medium to heavy black soil,4,5,92.71752952,464.6708474,5,16,1743.011742,825.0862538,16,18
10321,Rhubarb,cereals, Any Loamy,4,5,631.6516313,716.206482,5,16,1141.581308,531.5251355,16,18
10322,Rhubarb,cereals,Loamy soil,4,5,825.0393983,211.9144909,5,16,1515.371687,2244.598829,16,18
10323,Rhubarb,cereals,Well grained deep loamy moist and alluviual soil,4,5,231.901462,743.8059243,5,16,646.4859899,1691.815023,16,18
10324,Rhubarb,cereals, light to heavy soils ,4,5,712.9920483,452.8330462,5,16,1456.021957,2018.921591,16,18
10325,Rhubarb,cereals,light or sandy loam soil,4,5,409.4656322,64.18349049,5,16,943.2880249,1327.340576,16,18
10326,Rhubarb,cereals,Rich red loamy soil,4,5,29.86224592,617.3893183,5,16,610.0752364,846.2731299,16,18
10327,Rhubarb,cereals,sandy loam to clays of black cotton soils,4,5,321.0790622,594.7647314,5,16,1322.512351,2243.083385,16,18
10328,Rhubarb,cereals,LoamySandy,4,5,347.2312104,302.811382,5,16,808.2172441,1895.964199,16,18
10329,Rhubarb,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,824.502361,144.5785257,5,16,1811.279523,508.4530021,16,18
10330,Rhubarb,cereals,sandy loam to clays of black cotton soils,4,5,673.8560226,632.4132126,5,16,1451.76705,1772.069267,16,18
10331,Rhubarb,cereals,Red lateritic loam,4,5,351.9395928,158.9157917,5,16,973.0867371,2187.209078,16,18
10332,Rhubarb,cereals,temperate podzols to the leached red soils of the tropics. ,4,5,794.2171644,611.714084,5,16,1095.505026,2265.780745,16,18
10333,Rhubarb,cereals,temperate podzols to the leached red soils of the tropics. ,4,5,874.2872617,527.8199383,5,16,1834.007747,2245.423562,16,18
10334,Rhubarb,cereals,wide range of soils,4,5,138.9192694,491.2779962,5,16,900.9520234,1695.719808,16,18
10335,Rhubarb,cereals,clay-based soil,4,5,389.0993254,783.0535922,5,16,643.2972643,711.2658603,16,18
10336,Rhubarb,cereals,LoamySandy,4,5,769.4998988,182.2992752,5,16,1428.251713,1143.050393,16,18
10337,Rhubarb,cereals,Rich red loamy soil,4,5,864.6648353,423.9645219,5,16,1302.342713,1436.891183,16,18
10338,Rhubarb,cereals,Loamy,4,5,479.9628341,903.2011022,5,16,1181.459864,1326.076804,16,18
10339,Rhubarb,cereals,Loamy soil,4,5,202.3065484,251.3282697,5,16,1238.325256,1987.934764,16,18
10340,Rhubarb,cereals,well-drained loamy soils,4,5,406.7583757,610.0541202,5,16,995.8295515,1318.013328,16,18
10341,Rhubarb,cereals,deep loam soils,4,5,178.9591431,606.1366017,5,16,1070.665639,1651.146873,16,18
10342,Rhubarb,cereals, well-drained sandy loams or sandy soils ,4,5,449.3375149,941.6284009,5,16,1208.047387,987.9722362,16,18
10343,Rhubarb,cereals,"red, black, sandy, loamy and shallow black soils.",4,5,916.8508749,935.3161436,5,16,1631.209951,1748.313495,16,18
10344,Rhubarb,cereals, light to heavy soils ,4,5,294.8968698,583.8014892,5,16,1331.300148,1599.639298,16,18
10345,Rhubarb,cereals,Sandy Loam,4,5,716.5740079,908.6796529,5,16,848.5187737,1473.069186,16,18
10346,Rhubarb,cereals,"red, black, sandy, loamy and shallow black soils.",4,5,38.99953208,251.7317423,5,16,1332.003664,2373.673013,16,18
10347,Rhubarb,cereals,Sandy and Clay Loam,4,5,924.3174776,494.0147177,5,16,361.8298155,882.500721,16,18
10348,Rhubarb,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,937.7922235,201.975448,5,16,1103.740091,783.1022342,16,18
10349,Rhubarb,cereals,Sandy loam,4,5,80.56252218,578.8694694,5,16,562.7514448,1749.211863,16,18
10350,Rhubarb,cereals,well-drained soil,4,5,869.651224,937.6516086,5,16,1039.63819,726.3092152,16,18
10351,Rhubarb,cereals,Well drained loamy soil,4,5,770.2319397,705.106766,5,16,882.3370463,1989.382366,16,18
10352,Rhubarb,cereals,"red, black, sandy, loamy and shallow black soils.",4,5,524.1219755,511.2811176,5,16,1514.108433,1420.207654,16,18
10353,Rhubarb,cereals,Red lateritic loam,4,5,193.3852474,533.6265653,5,16,1732.379684,881.5349822,16,18
10354,Rhubarb,cereals, light to heavy soils ,4,5,802.4153607,946.2085494,5,16,1875.262402,1638.137917,16,18
10355,Rhubarb,cereals,Loamy Soil,4,5,98.41587776,710.0655908,5,16,876.974868,1951.247569,16,18
10356,Rhubarb,cereals,Sandy Loam,4,5,598.4255234,436.0220371,5,16,1677.36643,1638.625903,16,18
10357,Rhubarb,cereals,"alluvial,loamy ",4,5,386.6302264,183.5226482,5,16,1596.044854,2258.688972,16,18
10358,Rhubarb,cereals,"alluvial,loamy ",4,5,241.5727178,316.7017986,5,16,1494.849079,721.802943,16,18
10359,Rhubarb,cereals,Loamy,4,5,891.2040661,424.6683039,5,16,394.8924502,440.9593877,16,18
10360,Rhubarb,cereals,Loamy,4,5,300.1306596,189.2797907,5,16,1545.590104,2141.002234,16,18
10361,Rhubarb,cereals,Sandy Loam,4,5,492.7600769,299.1490886,5,16,882.3574547,1102.41447,16,18
10362,Rhubarb,cereals,Sandy loam,4,5,216.7771647,313.5557447,5,16,433.9808586,1314.764307,16,18
10363,Rhubarb,cereals,deep loam soils,4,5,948.5825266,630.1264982,5,16,1842.158842,1275.037066,16,18
10364,Rhubarb,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,497.4807121,781.543655,5,16,819.5044586,1636.406856,16,18
10365,Rhubarb,cereals,Red lateritic loam,4,5,648.0979409,890.1068187,5,16,734.7822866,909.1329657,16,18
10366,Rhubarb,cereals,Rich red loamy soil,4,5,621.0754649,548.041613,5,16,716.1943425,1658.530882,16,18
10367,Rhubarb,cereals, well-drained sandy loams or sandy soils ,4,5,760.3572321,827.7377835,5,16,1326.79405,1595.595887,16,18
10368,Rhubarb,cereals,Sandy Loam,4,5,304.5473479,171.2082146,5,16,1129.691354,939.7033023,16,18
10369,Rhubarb,cereals,Well drained sandy loam and clayey loam soils ,4,5,779.3874773,651.4661578,5,16,1125.928046,932.5507815,16,18
10370,Rhubarb,cereals,"alluvial,loamy ",4,5,169.4250311,224.3832711,5,16,1345.934181,1158.322571,16,18
10371,Rhubarb,cereals,Sandy and Clay Loam,4,5,573.9985596,754.5024712,5,16,631.9556655,1643.462114,16,18
10372,Rhubarb,cereals,Sandy,4,5,821.4658418,677.8222117,5,16,1202.963535,1283.735828,16,18
10373,Rhubarb,cereals,Red sandy loam,4,5,813.9126318,230.9319041,5,16,1064.286521,1684.87966,16,18
10374,Rhubarb,cereals,Red lateritic loam,4,5,857.8896484,192.6264065,5,16,444.1432744,1571.82608,16,18
10375,Rhubarb,cereals,all types of friable soil,4,5,412.4418787,468.627789,5,16,942.633049,1944.616937,16,18
10376,Rhubarb,cereals,deep loam soils,4,5,308.3140081,801.5816669,5,16,1603.04778,1624.15891,16,18
10377,Rhubarb,cereals,Well grained deep loamy moist and alluviual soil,4,5,934.9094335,728.4952777,5,16,716.6413556,1242.567701,16,18
10378,Rhubarb,cereals,Sandy and Clay Loam,4,5,358.4550518,885.4022023,5,16,1085.350561,1930.972521,16,18
10379,Rhubarb,cereals,Red lateritic loam,4,5,351.7072823,760.8265779,5,16,971.7240972,1944.013314,16,18
10380,Rhubarb,cereals,temperate podzols to the leached red soils of the tropics. ,4,5,202.910345,172.7332128,5,16,1848.029465,1792.045609,16,18
10381,Rhubarb,cereals,"red, black, sandy, loamy and shallow black soils.",4,5,939.4507128,252.1633982,5,16,706.4362028,920.791946,16,18
10382,Rhubarb,cereals,well-drained sandy loams or sandy soils ,4,5,187.2022371,686.900655,5,16,461.0470113,1200.897563,16,18
10383,Rhubarb,cereals,wide range of soils,4,5,687.491269,859.8003855,5,16,1136.349646,2108.634865,16,18
10384,Rhubarb,cereals,"clay, clay loam, or sandy loam soils",4,5,426.6786328,203.3725917,5,16,1191.396646,1140.997135,16,18
10385,Rhubarb,cereals,sandy soils to heavy cotton soils,4,5,513.870093,173.6134912,5,16,796.0028065,1639.106642,16,18
10386,Rhubarb,cereals,LoamySandy,4,5,86.3457333,765.5644011,5,16,348.5523147,1884.220546,16,18
10387,Rhubarb,cereals,well-drained loamy soils,4,5,588.7135422,131.1816857,5,16,1020.168307,834.9455318,16,18
10388,Rhubarb,cereals,"clay, clay loam, or sandy loam soils",4,5,625.6658133,878.3909815,5,16,1322.162874,1147.446225,16,18
10389,Rhubarb,cereals,all types of friable soil,4,5,605.9455013,481.8279195,5,16,491.7639597,861.4541323,16,18
10390,Rhubarb,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,504.3454103,354.6070218,5,16,992.2509613,645.1766245,16,18
10391,Rhubarb,cereals,Red sandy loam,4,5,314.910663,115.1894697,5,16,981.7062007,865.0962599,16,18
10392,Rhubarb,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,956.0033515,67.6692249,5,16,922.6630407,2221.070082,16,18
10393,Rhubarb,cereals,Loamy Soil,4,5,913.2984732,624.7761522,5,16,695.1876424,1779.775412,16,18
10394,Rhubarb,cereals,Red sandy loam,4,5,255.8819514,471.2494634,5,16,1760.91848,519.9753548,16,18
10395,Rhubarb,cereals,Well grained deep loamy moist and alluviual soil,4,5,860.781443,202.4128424,5,16,1314.395592,769.9689929,16,18
10396,Rhubarb,cereals,well-drained soil,4,5,53.73141497,942.364256,5,16,491.872409,1170.218701,16,18
10397,Rhubarb,cereals,Red sandy loam,4,5,39.56829373,281.8069165,5,16,952.9242549,1341.6639,16,18
10398,Rhubarb,cereals,"alluvial,loamy ",4,5,411.8545997,834.6614769,5,16,1287.764808,2184.664117,16,18
10399,Rhubarb,cereals,all types of friable soil,4,5,217.7724316,209.8493011,5,16,1763.229399,1397.314112,16,18
10400,Rhubarb,cereals,deep loam soils,4,5,522.298662,746.8607924,5,16,715.4523974,2298.755105,16,18
10401,Rhubarb,cereals,"clay, clay loam, or sandy loam soils",4,5,710.1631574,636.4169366,5,16,1008.509714,774.7339105,16,18
10402,Rhubarb,cereals, light to heavy soils ,4,5,934.2348032,151.7080686,5,16,1673.037149,1409.635532,16,18
10403,Rhubarb,cereals, light to heavy soils ,4,5,128.1823194,738.4760456,5,16,1598.298729,1906.410161,16,18
10404,Rhubarb,cereals,Alluvia or loamy and clayey soil,4,5,89.79745388,636.1774137,5,16,1564.897729,1648.03265,16,18
10405,Turnip,cereals,well-drained soil,4,5,571.0932852,302.3267609,5,16,1126.754265,2248.533242,16,18
10406,Turnip,cereals,Loamy Soil,4,5,747.7038332,189.5232992,5,16,1034.72426,699.0628611,16,18
10407,Turnip,cereals,Loamy Soil,4,5,684.5230234,928.6961388,5,16,1522.066942,445.8289913,16,18
10408,Turnip,cereals,Loamy,4,5,418.1200467,768.1418592,5,16,1401.351454,1424.845368,16,18
10409,Turnip,cereals,Loamy,4,5,267.2234839,811.3716188,5,16,636.7710732,732.429738,16,18
10410,Turnip,cereals,Loamy Soil,4,5,81.24596178,751.9389822,5,16,1440.604366,2060.106438,16,18
10411,Turnip,cereals,Red lateritic loam,4,5,75.90252523,876.2500089,5,16,1162.434629,443.9603417,16,18
10412,Turnip,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,238.9146903,799.7405785,5,16,566.4646684,1006.118449,16,18
10413,Turnip,cereals,light or sandy loam soil,4,5,184.2501953,215.6334242,5,16,440.1023711,510.0786973,16,18
10414,Turnip,cereals,Loamy Soil,4,5,888.1446729,449.1310288,5,16,1515.400589,1143.143983,16,18
10415,Turnip,cereals,LoamySandy,4,5,806.0036806,315.7421659,5,16,1789.782276,2163.552168,16,18
10416,Turnip,cereals,Alluvia or loamy and clayey soil,4,5,673.9409334,345.556184,5,16,1544.833793,2167.071887,16,18
10417,Turnip,cereals,"Well-drained, Loamy Soil",4,5,80.00857165,421.7227477,5,16,1856.353439,2333.102388,16,18
10418,Turnip,cereals,medium to heavy black soil,4,5,99.04472142,190.243508,5,16,712.8850756,1690.743517,16,18
10419,Turnip,cereals,Loamy Soil,4,5,240.6429873,767.7871658,5,16,604.1572795,2269.643723,16,18
10420,Turnip,cereals,Well grained deep loamy moist and alluviual soil,4,5,839.2801142,607.3101518,5,16,1130.749751,2002.119415,16,18
10421,Turnip,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,127.5590728,151.2629521,5,16,1652.328521,1240.593261,16,18
10422,Turnip,cereals,temperate podzols to the leached red soils of the tropics. ,4,5,907.1938001,955.2433525,5,16,1011.043685,817.4393393,16,18
10423,Turnip,cereals,well-drained soil,4,5,483.0363989,173.8681171,5,16,484.3256226,1698.868547,16,18
10424,Turnip,cereals,Well Drained,4,5,251.3943921,859.0304327,5,16,1618.667797,1553.087004,16,18
10425,Turnip,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,161.2875384,317.4635446,5,16,1193.165709,1109.079614,16,18
10426,Turnip,cereals,Well Drained,4,5,162.9288146,127.7388591,5,16,1412.182381,2152.422627,16,18
10427,Turnip,cereals,Loamy,4,5,734.40463,631.373601,5,16,1657.974476,2122.367445,16,18
10428,Turnip,cereals,clay-based soil,4,5,790.6963909,241.4617525,5,16,1266.093377,1739.773219,16,18
10429,Turnip,cereals,Silt Loam to loamy,4,5,749.8878787,668.3769223,5,16,1610.623665,1061.395805,16,18
10430,Turnip,cereals,Silt Loam to loamy,4,5,633.2374415,433.5076488,5,16,991.0261011,1734.296589,16,18
